X1	X2	X3
0.150630802371025	0.157499621121912	0.791204858543878
0.237731339798659	0.544101409426487	0.91860806669423
0.448702614528902	0.602031869059733	0.639894212385159
0.0612959966578202	0.123725345861569	0.714252996428644
0.0820299136650639	0.657894736842105	0.893411268844776
0.130430670200826	0.264424430059105	0.863018483149789
0.0313550947773537	0.315264456905324	0.667703823225357
0.147152051634741	0.123725345861569	0.822183202533109
0.0428134094103204	0.397968130940267	0.440029659561836
0.173468397155716	0.095157938037195	0.707704050744876
0.0905780634665014	0.342105263157895	0.822183202533109
0.09179717720679	0.657894736842105	0.850091378539402
0.0459039441181827	0.289370845872394	0.432637848169887
0.182984059915503	0.485256229838273	0.757255253422317
0.0438355152026781	0.157499621121912	0.796707172256361
0.10490949197221	0.108781311567689	0.242744746577683
0.158342681443201	0.342105263157895	0.537547438267188
0.163623584466136	0.123725345861569	0.89671292676167
0.191696494041831	0.842500378878088	0.953304189907406
0.27713465738327	0.108781311567689	0.845788022428242
0.21817129230724	0.573285847279655	0.801867792272821
0.169016100630358	0.397968130940267	0.93661464784812
0.0923633471980037	0.684735543094676	0.822183202533109
0.670286207693247	0.876274654138431	0.625695216546642
0.457216478093811	0.684735543094676	0.552491874406798
0.00749852178688152	0.823659312823399	0.477450194704888
0.026485978531147	0.426714152720345	0.660913876702264
0.121483641099732	0.36968217540973	0.639894212385159
0.050161275038344	0.710629154127606	0.95687088746914
0.113720355737369	0.657894736842105	0.858706977058411
0.117949662862579	0.823659312823399	0.694619334265532
0.0459039441181827	0.071570070796077	0.647000530977649
0.0997617505347423	0.24062547359761	0.871120789571015
0.180135027209698	0.264424430059105	0.484954067690714
0.0514143938602432	0.0376280066682543	0.780211051163242
0.830983899369642	0.455898590573513	0.780211051163242
0.111646218735961	0.455898590573513	0.850091378539402
0.0561862227057912	0.289370845872394	0.801867792272821
0.0836896439874484	0.264424430059105	0.909624668042358
0.180135027209698	0.710629154127606	0.801867792272821
0.0799488337653637	0.0615027387473208	0.858706977058411
0.0390198495369412	0.342105263157895	0.889776257178302
0.0972628050158573	0.514743770161727	0.733060374601067
0.333617260997962	0.455898590573513	0.733361050142578
0.0380726987172264	0.264424430059105	0.694619334265532
0.107578455601172	0.573285847279655	0.774716501157294
0.109598955114608	0.342105263157895	0.822183202533109
0.09179717720679	0.514743770161727	0.667703823225357
0.0194671706325759	0.24062547359761	0.484954067690714
0.487142742414547	0.63031782459027	0.850091378539402
0.0271560792719818	0.455898590573513	0.850091378539402
0.0202653081489194	0.397968130940267	0.850091378539402
0.0418420137483578	0.425025512448639	0.801867792272821
0.0935915795052703	0.75937452640239	0.339086123297736
0.106887410335581	0.514743770161727	0.94116911520318
0.120105027139077	0.735575569940895	0.56746026492658
0.00570447447955329	0.514743770161727	0.780211051163242
0.0161549143653386	0.176340687176601	0.874914391403765
0.244501002615581	0.315264456905324	0.552491874406798
0.457216478093811	0.36968217540973	0.972816361014805
0.143170185498763	0.842500378878088	0.93661464784812
0.216126361907554	0.735575569940895	0.681281124907369
