X1	X2	X3
0.326841368458283	0.657894736842105	0.856455896024158
0.866387530886767	0.0921093565660786	0.492589555283945
0.696205249359874	0.426714152720345	0.361987636961505
0.542783521906189	0.342105263157895	0.692218258858852
0.448702614528902	0.657894736842105	0.537002155402208
0.350568300805224	0.544101409426487	0.609778424147226
0.201059149949957	0.315264456905324	0.960216238297177
0.437717819849076	0.842500378878088	0.638012363038495
0.234426739365411	0.217936088679123	0.872886363835626
0.397625554057583	0.514743770161727	0.522220961159621
0.608602194035402	0.36968217540973	0.522220961159621
0.249030510688399	0.75937452640239	0.462997844597792
0.911181791372685	0.938497261252679	0.609778424147226
0.551297385471098	0.315264456905324	0.625661815307704
0.142241703615397	0.315264456905324	0.963442335891211
0.685714166464829	0.397968130940267	0.211509994528353
0.907303949967248	0.684735543094676	0.887996737008838
0.525859967159089	0.315264456905324	0.551733411233063
0.750969489311601	0.289370845872394	0.766163186591398
0.927417672706657	0.904842061962805	0.920194202309611
0.638579079723257	0.397968130940267	0.448266588766937
0.917970086334936	0.710629154127606	0.678988888657639
0.941301977192136	0.968493580722683	0.537002155402208
0.53231150310592	0.917253025612159	0.717948996805569
0.182984059915503	0.426714152720345	0.623976228870152
0.621008644741825	0.485256229838273	0.678988888657639
0.693311731190482	0.602031869059733	0.720521860711982
0.805344506628657	0.108781311567689	0.233836813408602
0.115821470588787	0.860069497066401	0.809551767276919
0.510780991084728	0.602031869059733	0.86483711604699
0.46768849689408	0.36968217540973	0.880605066819764
0.444454171646414	0.24062547359761	0.777481885576071
0.81377632959361	0.842500378878088	0.360142643992562
0.681885768160057	0.891218688432311	0.966457603116948
0.314285833535171	0.803475935828877	0.609778424147226
0.525701326754543	0.342105263157895	0.390221575852774
0.877416946879174	0.860069497066401	0.321011111342361
0.383118932161755	0.315264456905324	0.404562674220665
0.412297836042286	0.426714152720345	0.190448232723081
0.202575494808919	0.573285847279655	0.838692130681555
0.684771829039647	0.602031869059733	0.432656196764382
