X1	X2	X3	X4
0.627328793485142	0.87294233442873	0.422210043249491	0.0132287225241081
0.99837335620549	0.946246181236452	0.984628240669339	0.0425195571003267
0.284131857303722	0.821989205092432	0.0615639364912002	0.00076750391040119
0.999708499758129	0.882684338236029	0.74201801928134	9.36170651692186e-05
0.647164311005496	0.999045346429618	0.349093400112953	0.0465613935126508
0.989763730905813	0.974465191191932	0.234575935585383	0.0147811312500541
0.274126470439462	0.999999921044291	0.0754252667307319	0.566092602156324
0.574912111592517	0.760175696504916	0.881798303730408	0.0201639790060441
0.803383090791002	0.742087750624322	0.234354046114847	0.0917551545436409
0.595399941006544	0.167186746534166	0.00191902114363911	2.89701931912122e-05
0.789045205441271	0.966237868068296	0.759697973590842	0.898219904133564
0.882455550862465	0.472593074646413	0.899512146639217	0.00509057064909464
0.945205714749607	0.811033527769404	0.278307189928678	6.9494727997076e-05
0.942375609213053	0.342604440978406	0.192296175599953	0.000632041371836431
0.664778785745658	0.999989511838389	0.000127402291562679	0.000187764628519032
0.272431513238539	0.101516015615682	0.170950540345851	0.0516835648485802
0.962457911300645	0.678190652251501	0.320160629237179	0.0220519007032673
0.982679285611984	0.761424399859308	0.229941402119411	0.0125839131041655
0.392512546215034	0.707111275119966	0.675961253367563	0.00310329332866175
0.564756032676923	0.420409904898705	0.89507786014866	0.0800245961594224
0.809445051243529	0.977706213871874	0.349862926725204	0.00851904853387435
0.968747789845045	0.523963641986256	0.853811637325727	0.0641337170604074
0.784937572435409	0.615518651032388	0.0116601533810256	0.006273931264116
0.987397794764676	0.049155157286671	0.547734573349358	3.58493345339622e-05
0.877946639229655	0.96690577385319	0.385234142556647	0.0122029228656399
0.829347106365249	0.937579870136807	0.223386664065774	0.91357673007215
0.109429363560912	0.960991746244494	0.209210674047443	0.486644601289618
0.197511137677042	0.979405771567203	0.549688013917342	5.6007005376967e-11
0.787169411967076	0.978700354562312	0.828898328380014	7.03247337510613e-06
0.903180942900194	0.0882103971615824	0.294147385547854	0.0609465015506609
0.013929368758775	0.486366348772234	0.942391765587193	0.0106364787587128
0.320673932619785	0.972256372036321	0.546078207758917	0.319822626090034
0.818054364193758	0.999673901194026	0.879238465938134	1.73045938170613e-05
0.703385629928074	0.824336432817688	0.346077873134173	0.50209662031562
0.998272560536236	0.724883672918241	0.0879308120807795	0.00154606019658264
0.929788572595884	0.946952484609441	0.702320159666682	0.0222893830260389
0.697286895288867	0.999987130145988	0.977347355518696	3.98645277577739e-08
0.946530326239281	0.183817808711484	0.063074773127612	8.15960285147953e-06
0.994977585589262	0.969285166991912	0.906473766404788	7.90025595755268e-08
0.879733063072551	0.687142608160246	0.924439219142653	0.00122783908778685
0.740045795841142	0.991647704760631	0.917722015066394	0.000359991676285815
0.402785277321844	0.998916787496659	0.692374757141394	0.00924177528803488
0.529058426749124	0.138825089418052	0.0964672235429316	0.612648807153849
0.672440286053038	0.721229181479318	0.144767412960377	8.96707197911902e-06
0.998840641919842	0.93145411085163	0.0354965449732911	8.95975544418687e-05
0.400439303044702	0.993179209379662	0.466928533175892	0.52560538896905
0.606681115764888	0.999981044302594	0.655886361952981	0.00729896652246759
0.991494719527171	0.486766772543989	0.437518251231864	0.000308909808012733
0.719910464894917	0.388710592524131	0.11176500866747	0.00187612038628708
0.800762690210491	0.999695924190583	0.798309269426462	0.0474726360740504
0.895056754269833	0.885798183190298	0.0156678630580724	0.134904185889134
0.801019197763668	0.890841353026403	0.0154849719457524	3.30316539544199e-06
0.917486154412994	0.985116827182378	0.00386417671640201	0.0214301516431347
0.799564604968614	0.973141437591016	0.0383977149262747	0.378621476207456
0.127079819954665	0.996188779579155	0.0750777819790692	0.116443989499288
0.508514635782505	0.593149238538102	0.138556541277543	0.00648810295659226
0.52651101057554	0.999966729775701	0.852776707728193	0.0108528932006763
0.53580253755202	0.851880417190398	0.566649316668303	0.404723663997793
0.467941116617676	0.999928650580717	0.700906870692317	0.0144711888827242
0.610996837799755	0.786515691056895	0.0212794546740365	0.0300622713327987
0.790059474323362	0.941617189850738	0.606054321390305	0.00613646747729038
0.275282440577621	0.998178045911264	0.649751736273245	0.233719685091321
0.536674810209254	0.999419527544013	0.156058848593767	0.239519166297042
0.832171529798967	0.99519116960648	0.0215022256223942	0.75406078444655
0.0806758303910017	0.919792882890843	0.944371365578183	0.00369019200189704
0.957162902575053	0.999373041180928	0.187441964195712	0.720527460069978
0.8508763148903	0.712020800123535	0.149643267764383	9.17297510261944e-05
0.889619760341858	0.973582668590133	0.437689317202975	0.00836556466730976
0.607546985342352	0.940043393783367	0.0171681471645834	0.117229291345113
0.822414684935437	0.930580372314146	0.405950505114135	0.0368284747906072
0.752751309734427	0.997502988591873	0.387511506878288	0.760973546399635
0.601937326789973	0.859870428357362	0.155363141378335	0.00164401299347013
0.969242730403114	0.995721948237703	0.0685256844389415	0.624006631300137
0.913372068355416	0.995369835009256	0.00538716950411058	3.85987517879503e-07
0.657173693267937	0.98457342294767	0.354061372968224	0.000925370424612503
0.446899970679663	0.999591215306546	0.0516150236162544	2.40365935274031e-06
0.787620137596828	0.877291453286664	0.945770449147351	0.000711951600613149
0.722361514596557	0.88454903116071	0.0643812267365775	0.0670368303833464
0.971118545345634	0.537063855752551	0.051172335430044	0.180396538213761
0.721654796370381	0.977629813518703	0.26536668812919	0.103037976446552
0.968361265303352	0.999595346190967	0.239614025787607	8.74168845552916e-08
0.608001436384011	0.852614990413647	0.999036764999204	0.00336263175556012
0.339092771591877	0.914482225450259	0.662930616017995	0.00567336204105019
0.938703608375468	0.931276495747406	0.3479122885642	0.0126315922084233
0.497685500877539	0.75840092692387	0.70426647195939	5.42407310869291e-08
0.363222176211863	0.962743435249988	0.0378278014103648	0.0177556992914098
0.572453565538371	0.565100547134584	0.291324895652941	3.9253170643828e-07
0.253403939105175	0.960410987847616	0.263898296523705	0.00916774250020644
0.535227560186373	0.869009586187467	0.489396863128955	6.8014049060536e-07
0.911021014701088	0.931743634012857	0.00386956949549994	0.00742092234389812
0.0247105625446584	0.999391851392461	1.53108896363313e-05	1.74518976867433e-09
0.983450988253158	0.445935085588157	0.458691851872683	0.00773904743619823
0.776941119461855	0.336447590976162	0.111052465799471	0.612026185023356
0.853601629739529	0.694421561225325	0.119181784976008	0.000457573330135307
0.793719221345185	0.550943885505397	0.870049117267075	0.0061651478565756
0.608446424684324	0.48508357316015	0.457266527918526	0.000249393154966522
0.800141090528259	0.268865053993818	0.168400968730072	0.0484870868008891
0.42509420672939	0.657795782669135	0.169896858260918	0.00689438497604078
0.0577756739803147	0.702931571052948	0.263663412590426	0.00872466433613516
0.603891187559823	0.740218062365587	0.187591395956891	0.000807847940144738
0.107957627483457	0.812728721157521	0.386124429675032	0.00220683041392632
